Mol_Length_Index,Atom_Count_Score,Ring_Complexity,Aromaticity_Index,Heteroatom_Fraction,Oxygen_Content_Score,Fluorine_Content_Score,Nitrogen_Content_Score,Double_Bond_Fraction,Branching_Index,Flexibility_Score,Rigidity_Score,Polarity_Index,Backbone_Complexity,Hash_Descriptor_1,Hash_Descriptor_2,Hash_Descriptor_3,Hash_Descriptor_4,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Crystallinity_percent,Annealing_Temp_C,Molecular_Weight_kDa,PDI,Density_g_cm3,Melt_Index,Cooling_Rate_C_per_min,Thermal_Stability_Index,Free_Volume_Fraction,Orientation_Index,MorganFP_1,MorganFP_2,MorganFP_3,MorganFP_4,MorganFP_5
26.14901424590337,14.930867849414408,4.1295377076201385,0.4569089569224075,19.183938555824568,8.953172608610164,0.3158425631014783,4.153486945830582,19.136874353582243,2.108512008717193,7.9073164614375075,4.860281073928923,6.048392454313207,7.61734395106844,4.366567460937956,7.52428619659051,8.811890462402292,3.773976036947188,0.6476149313208945,-0.4762596226557007,-0.1397458327201877,0.2850665451231863,0.6648459794427237,0.6791610051359144,0.5636370800504641,0.3169667483701798,-0.4111142844345024,0.4703768125078886,0.9260531561557824,0.157571032105952,15.263495397682354,324.01524937396016,41.71210291646283,2.394212292133524,1.3544705077449786,0.4591941809354519,2.8114598712001184,93.61278969660177,0.1374053291307293,0.6580272084711243,1,0,1,1,0
25.60154418533047,15.09843061793456,4.147693315999082,0.0514104843569911,19.207639574291587,8.939779260882142,-0.2957043980734855,3.856031158321058,19.13864147657728,2.2114244452437832,8.068723657913692,4.47108795339118,6.06481679387896,7.922983543916737,9.907008576504422,5.826955851775566,4.010208590311056,0.7144811943683005,-0.7580100722208094,-0.4266814502587979,-0.6540516860635993,0.6856387867963065,-0.5894093299270541,0.2939761821902703,-0.2964009230994894,-0.6001593362201993,0.3285165439206871,-0.24390151729748,0.4300761697621041,0.093250899661876,6.793913689074525,351.3244787222995,76.84317767392936,2.4735326370833954,1.4502257333940929,0.2722080183639758,4.659129805673958,90.55803323866114,0.1030502952092914,0.4931565707973218,0,1,1,1,0
26.02611412047145,14.850496324767066,4.018352155307101,-0.5962706743802678,19.18683485320173,9.07142251430235,0.2955788089483032,3.896345956345271,19.0690705101906,1.8996485912830927,8.183080423540416,5.098625332897905,5.894047959246592,8.102653486622671,0.6204774243749926,8.845348089604071,8.428970834834299,3.19761796924874,-0.0948026887860537,0.2292007450224061,-0.3592241588509323,0.1356818901425415,-0.3087001241364952,-0.8748377598461368,0.0378380281887124,-0.3733104915580406,-0.6531132247422914,-0.1429915707856077,-0.074043767707593,0.5934541439776096,12.781859326150492,350.30189588951777,54.99962813086117,2.9661384992651527,1.4751181483424745,0.1633020331214139,4.480739541246698,88.91141802761801,0.1341808593252961,0.4647547789418131,1,0,0,1,0
26.01806906298231,16.231621056242645,3.961527807043776,0.0904642027000837,19.223826876828184,8.766264392476094,0.2285645629030041,4.150386606537355,19.38897562017784,1.818122509041052,8.28055886218722,4.579444681162316,6.117371418760054,8.438091125161996,0.5281259199792604,4.39847755082991,1.6972644718817762,3.4210268198531435,-0.4640040460795746,0.697844401404969,0.5422138600395746,1.0079605421121445,-0.0277615365375996,0.2572114236246747,-0.3004736447541579,-0.8829752682371577,0.2196036415396416,-0.1933618524818106,0.14832919010654,-0.9208848086499394,12.944758675340095,304.18522909004514,40.120652229324456,2.876658909543992,1.467054347431233,0.3348956557729706,3.3732085373409046,89.5397244699646,0.1871146814644287,0.8088441039810308,0,0,0,0,1
26.07514785510376,15.173224104748488,3.8639950556843017,0.069676109148301,19.28938372542897,8.857129716394727,0.3731549022289513,4.0947665841823575,18.992508531328703,2.131310721726766,7.805063665954536,5.236125381122736,6.23171911580148,7.835863536329658,7.930788061657266,7.597013625003541,7.221526112944462,9.695553705326692,0.98842948675249,-0.904396657634904,-0.3994265270674584,0.8588719919960333,-0.3284089627997191,-0.1568894129998574,0.5269929854072369,0.6525048733921609,-0.9797337513808329,0.4828229432901328,0.3057291433240917,0.0052844232940997,7.928644816970667,352.2452115261505,50.44247993424707,1.8291791597177447,1.433911398467932,0.129699805733172,7.5832100904704,97.40107150103364,0.2097837268264538,0.5980634801021778,1,1,1,1,0
26.141971287372066,14.963585543671565,3.830641256386319,-0.4544541674057594,19.14146624035583,9.171279758864694,0.0428187488260407,3.750852244257602,19.26540541593947,2.077063475945768,7.823228512759774,5.046117531783659,6.0116417436892,7.771405940433875,6.559245406445642,2.740573199176056,0.9987583277772888,6.4999499530402565,0.5502811687042262,-0.2104248128497159,-0.8908268024767384,0.5798577478280781,-0.265979843732082,0.5550814177883884,-0.6377286541890675,-0.1230763421733942,0.911642235498622,0.4743821502413154,-0.3925185674424301,-0.551803913934598,10.63374428959916,289.3981939840869,66.80540775478957,1.8431307285560905,1.4105277423572198,0.2941900856184095,3.005788764897991,92.68083238739716,0.1036600299926859,0.4649392754996858,0,1,0,1,1
25.85842044026317,15.544475298483682,4.012856003819093,-0.3233234333787918,19.08770848891724,9.135919549786935,-0.1460733263434273,4.043291717916395,19.23988359875,1.8696799304788363,8.428788817865065,5.190175706695404,5.594971482668479,8.037290862953885,1.0086414986024486,3.735829859143521,8.103897598454498,0.3211575972705397,0.2004634893100771,-0.9642245188893548,0.8207252485310679,0.1531600330748923,0.8144557579569421,-0.5877472735454546,-0.0384786972668224,-0.2787899377684287,-0.6302512553590419,0.9828281820054602,-0.2153135294522598,0.5200557423147327,11.294000936416849,304.7730989501157,54.57849732581938,2.709415332557243,1.3518711535218684,0.1022326882281123,1.3220184941522692,85.5294744301466,0.2026552700813208,0.7314631437520094,0,1,1,1,0
25.721920858526577,14.9702373219691,3.351746531986185,-0.3073162924002869,19.1802556004906,8.75044336360703,0.3264822607863271,3.7139717244078736,19.14276033342984,2.026148115457218,8.288254657813223,4.569241354646168,6.232632750430992,8.002046612203918,3.8039839258425534,2.9891124992706914,8.589479919220674,6.213267658219688,0.8127358243748042,-0.6932167905844793,-0.7551977367133641,0.9243793938511295,-0.8858161389934567,-0.6189484377764424,-0.6045324397519622,0.9392371886087832,-0.2193598914404281,0.2521029333770772,-0.1770488630781325,0.6022877784993123,6.067829726903435,311.8975630293761,81.46814210331999,1.8279263228829912,1.4558809027365616,0.17683464864803,1.8271537933515936,94.05758314973396,0.175473141613586,0.8009888054108212,0,1,0,0,0
26.243858635651687,15.314814420961806,3.8342009978155858,-0.1680543120590908,19.380227951793884,9.122074053086694,-0.0041803187928296,4.023465476661756,19.48630220992692,1.881685722232834,8.109419476234008,4.939342204269832,5.956463759354556,8.219755370397438,4.987470148170964,8.90564836630252,3.9378404251742207,5.938188269869958,-0.4314092654218457,0.5252715843628237,-0.2291139054034824,0.2823900288010414,0.0845478125862472,-0.6997791949916977,-0.5555234113226023,-0.0923891667197675,0.3835478375738639,0.0071416337859351,-0.9286784422953328,0.4407956336666987,16.873685655887726,358.9618142794554,40.01633566767797,2.3933043656430977,1.357482638802164,0.297287997045681,4.090713509613639,96.5401543758579,0.1421098015062494,0.4968268065710423,0,1,0,1,1
26.12387943628269,14.718137723598012,3.835555920886714,0.0731061634475736,19.279762544990977,8.898611364925774,-0.0942076611236645,4.046409987471527,18.94115236246977,1.718507245124689,7.856311155749513,4.9359658544864455,6.062181513119601,8.295071243389911,5.149135437501565,1.5756531231583768,5.075235836097129,9.389001952418866,-0.0775136324777197,0.6795394530687721,0.0555868472251654,-0.8244139694756573,-0.9127510108774548,0.6259891005977025,0.9278271574315572,0.5973109311541317,-0.9088242346680782,-0.821886897079393,-0.5736737687049295,-0.6024058142483015,6.106948471030983,335.3854284401321,88.31163945905044,2.4277174130041788,1.431821822957584,0.3630869100430777,4.181787453374413,93.15825504109284,0.170117717430772,0.8104632041963955,1,1,1,0,1
26.6569408799653,14.595850857322423,3.8320556315638448,-0.1798177936332066,18.805990085907272,8.894848995663848,-0.1518265323107396,4.030078757295241,19.299120425924663,2.375234167843177,8.19008476763721,4.826928903301279,5.820317065730328,8.098383834301302,1.8443555965898613,3.938035443195214,6.994940455593257,3.3355898361805805,-0.9275448492632622,-0.0776632064996123,-0.5748864580539328,0.31652153577442,0.0882977744623415,-0.6783152896233614,0.7512016206316262,0.5637513857743071,-0.3025609235560811,-0.3379875572082176,0.465093673354697,-0.1746703652022482,19.310765408880837,340.617463445088,47.57535430269045,2.606040821287028,1.4303566712595264,0.2111732231147782,1.7949031453974031,93.7304515427064,0.1624369241084552,0.7589273566942557,1,1,1,1,1
26.353789155219147,15.033759240705054,4.412149584976397,0.5266022527329614,19.18097640107342,9.194314190190871,0.1290751899170295,4.273726311506469,19.037784538653213,2.137210291999688,8.211684897369917,4.472378154073065,5.763348297466845,7.59215356444798,5.653356590425576,2.7816363630939382,9.197262120294738,9.972318225285033,0.3511088999178791,0.1350520859310891,-0.9668469796898026,-0.3200528625916358,-0.5680986333866799,0.2458316457998846,-0.8522447124057371,-0.2941279553215075,-0.8746177128363442,0.0251394319098137,0.7590067000316262,0.4419031285533392,7.728201265987172,314.56672833238633,84.32336254483064,2.368753968315447,1.4367825060077335,0.1275439420407334,2.3460231316606954,85.53129201146423,0.1202722075686597,0.5614361356127835,0,1,0,1,0
25.96789089201363,14.482378838790313,3.889270138930564,-0.3593633677766545,19.62371425735251,9.007052710394346,-0.1399451015985171,4.042795982146845,19.208303620831067,1.9558060800933557,8.122833340008684,5.227252313014192,5.893899770477894,7.884836351871064,0.0784192392354345,6.498299848890844,4.879731568970898,8.041665214531644,0.2405730698176523,-0.3935882292568491,0.8652587432568265,-0.3992956006828347,0.0218394935008584,0.7195575224670997,0.5839481063717967,0.7591826430327074,0.3432016324118758,-0.8733566608327001,-0.9644489403350274,-0.994994163287903,5.301067966665896,312.20791655831783,46.62964038480995,2.1929968226134977,1.3655690771365028,0.4507372763329527,5.155147174878341,93.82833014887836,0.1947005486328806,0.6493768795716229,0,1,0,0,0
